,CHAN1,CHAN2,CHAN3,CHAN4,time
447,-9.976,5.28,-10.816,8.096,-7.649999999999999e-05
448,-9.628,5.28,-10.904,8.096,-7.599999999999998e-05
449,-9.976,5.44,-10.824,8.0256,-7.549999999999999e-05
450,-9.976,5.44,-10.832,8.0256,-7.499999999999998e-05
451,-9.512,5.36,-10.904,8.096,-7.45e-05
452,-9.976,5.36,-10.824,8.096,-7.399999999999998e-05
453,-9.512,5.5200000000000005,-10.904,8.0256,-7.349999999999997e-05
454,-9.628,5.36,-10.904,8.0256,-7.299999999999999e-05
455,-9.976,5.5200000000000005,-10.824,8.096,-7.249999999999997e-05
456,-9.628,5.5200000000000005,-10.904,8.0256,-7.199999999999999e-05
457,-9.976,5.44,-10.824,8.096,-7.149999999999998e-05
458,-9.976,5.44,-10.896,8.0256,-7.099999999999999e-05
459,-9.628,5.6000000000000005,-10.832,8.096,-7.049999999999998e-05
460,-9.628,5.6000000000000005,-10.832,8.0256,-7e-05
461,-9.976,5.5200000000000005,-10.904,8.096,-6.949999999999998e-05
462,-9.628,5.5200000000000005,-10.832,8.096,-6.9e-05
463,-9.976,5.68,-10.904,8.0256,-6.849999999999998e-05
464,-9.628,5.68,-10.896,8.0256,-6.799999999999997e-05
465,-9.976,5.5200000000000005,-10.832,8.096,-6.749999999999999e-05
466,-9.860000000000001,5.6000000000000005,-10.896,7.9552000000000005,-6.699999999999998e-05
467,-9.628,5.76,-10.816,8.166400000000001,-6.649999999999999e-05
468,-9.628,5.76,-10.832,8.0256,-6.599999999999998e-05
469,-9.976,5.6000000000000005,-10.904,8.096,-6.549999999999999e-05
470,-9.628,5.76,-10.824,8.096,-6.499999999999998e-05
471,-9.976,5.68,-10.904,8.0256,-6.45e-05
472,-9.628,5.68,-10.96,8.096,-6.399999999999998e-05
473,-9.976,5.92,-10.776,8.0256,-6.349999999999997e-05
474,-9.628,5.76,-10.912,8.0256,-6.299999999999999e-05
475,-9.976,5.92,-10.824,8.096,-6.249999999999997e-05
476,-9.976,5.84,-10.904,8.096,-6.199999999999999e-05
477,-9.628,6.0,-10.824,8.0256,-6.149999999999998e-05
478,-9.976,5.84,-10.904,8.096,-6.099999999999999e-05
479,-9.628,6.0,-10.816,8.0256,-6.049999999999998e-05
480,-9.628,5.92,-10.824,8.0256,-5.9999999999999995e-05
481,-9.976,6.0,-10.912,8.096,-5.949999999999998e-05
482,-9.976,5.92,-10.904,8.096,-5.9e-05
483,-9.628,6.08,-10.824,8.0256,-5.8499999999999985e-05
484,-9.628,5.92,-10.832,8.0256,-5.799999999999997e-05
485,-9.976,6.08,-10.904,8.096,-5.749999999999999e-05
486,-9.628,6.08,-10.912,8.0256,-5.6999999999999976e-05
487,-9.976,6.0,-10.816,8.096,-5.649999999999999e-05
488,-9.628,6.0,-10.832,8.0256,-5.599999999999998e-05
489,-9.976,6.16,-10.904,8.166400000000001,-5.5499999999999994e-05
490,-9.628,6.08,-10.832,8.0256,-5.499999999999998e-05
491,-9.976,6.16,-10.904,8.096,-5.449999999999997e-05
492,-9.976,6.08,-10.832,8.096,-5.400000000000001e-05
493,-9.628,6.24,-10.904,8.0256,-5.35e-05
494,-9.628,6.08,-10.832,8.096,-5.299999999999999e-05
495,-9.976,6.24,-10.896,8.0256,-5.2499999999999975e-05
496,-9.976,6.24,-10.832,8.096,-5.199999999999996e-05
497,-9.512,6.16,-10.896,8.0256,-5.1500000000000005e-05
498,-9.976,6.16,-10.904,8.096,-5.099999999999999e-05
499,-9.628,6.32,-10.832,8.0256,-5.049999999999998e-05
500,-9.628,6.32,-10.832,8.096,-4.999999999999997e-05
501,-9.976,6.24,-10.896,8.0256,-4.950000000000001e-05
502,-9.628,6.24,-10.896,8.0256,-4.9e-05
503,-9.976,6.4,-10.824,8.096,-4.8499999999999986e-05
504,-9.976,6.4,-10.824,7.9552000000000005,-4.7999999999999974e-05
505,-9.628,6.24,-10.904,8.166400000000001,-4.749999999999996e-05
506,-9.628,6.4,-10.832,8.0256,-4.7000000000000004e-05
507,-9.976,6.32,-10.904,8.166400000000001,-4.649999999999999e-05
508,-9.976,6.32,-10.816,8.0256,-4.599999999999998e-05
509,-9.628,6.5600000000000005,-10.912,8.096,-4.549999999999997e-05
510,-9.976,6.5600000000000005,-10.944,8.096,-4.500000000000001e-05
511,-9.628,6.4,-10.776,8.0256,-4.45e-05
512,-9.976,6.48,-10.896,8.096,-4.3999999999999985e-05
513,-9.628,6.640000000000001,-10.824,8.0256,-4.349999999999997e-05
514,-9.976,6.48,-10.824,8.096,-4.299999999999996e-05
515,-9.628,6.640000000000001,-10.904,8.0256,-4.25e-05
516,-9.628,6.5600000000000005,-10.896,8.0256,-4.199999999999999e-05
517,-9.976,6.640000000000001,-10.832,8.096,-4.149999999999998e-05
518,-9.628,6.5600000000000005,-10.904,8.096,-4.0999999999999967e-05
519,-9.976,6.72,-10.824,8.0256,-4.050000000000001e-05
520,-9.628,6.72,-10.832,8.096,-3.9999999999999996e-05
521,-9.976,6.5600000000000005,-10.904,8.0256,-3.9499999999999984e-05
522,-9.976,6.640000000000001,-10.832,8.0256,-3.899999999999997e-05
523,-9.628,6.8,-10.904,8.096,-3.849999999999996e-05
524,-9.976,6.640000000000001,-10.832,8.096,-3.8e-05
525,-9.628,6.8,-10.904,8.0256,-3.749999999999999e-05
526,-9.976,6.8,-10.832,8.0256,-3.699999999999998e-05
527,-9.628,6.72,-10.904,8.096,-3.6499999999999966e-05
528,-9.976,6.72,-10.832,8.0256,-3.600000000000001e-05
529,-9.628,6.88,-10.904,8.096,-3.5499999999999996e-05
530,-9.628,6.88,-10.832,8.096,-3.499999999999998e-05
531,-9.976,6.72,-10.904,8.0256,-3.449999999999997e-05
532,-9.976,6.88,-10.832,8.096,-3.399999999999996e-05
533,-9.628,6.8,-10.904,8.0256,-3.35e-05
534,-9.628,6.8,-10.824,8.0256,-3.299999999999999e-05
535,-9.976,6.96,-10.904,8.096,-3.249999999999998e-05
536,-9.628,6.96,-10.832,8.096,-3.1999999999999965e-05
537,-9.976,6.88,-10.904,8.0256,-3.150000000000001e-05
538,-9.628,6.88,-10.896,8.0256,-3.0999999999999995e-05
539,-9.976,7.04,-10.832,8.096,-3.0499999999999982e-05
540,-9.628,7.04,-10.904,8.0256,-2.999999999999997e-05
541,-9.976,6.88,-10.824,8.096,-2.9500000000000012e-05
542,-9.976,7.04,-10.896,7.9552000000000005,-2.9e-05
543,-9.628,6.96,-10.824,8.166400000000001,-2.8499999999999988e-05
544,-9.628,6.96,-10.832,8.096,-2.7999999999999976e-05
545,-10.092,7.2,-10.912,8.0256,-2.7499999999999964e-05
546,-9.976,7.12,-10.912,8.0256,-2.7000000000000006e-05
547,-9.628,7.2,-10.832,8.166400000000001,-2.6499999999999994e-05
548,-9.976,7.04,-10.952,8.0256,-2.599999999999998e-05
549,-9.628,7.28,-10.776,8.096,-2.549999999999997e-05
550,-9.628,7.12,-10.904,8.096,-2.500000000000001e-05
551,-9.976,7.28,-10.824,8.0256,-2.45e-05
552,-9.628,7.2,-10.896,8.0256,-2.3999999999999987e-05
553,-9.976,7.28,-10.824,8.096,-2.3499999999999975e-05
554,-9.628,7.2,-10.904,8.096,-2.2999999999999963e-05
555,-9.976,7.36,-10.832,8.0256,-2.2500000000000005e-05
556,-9.628,7.36,-10.832,8.0256,-2.1999999999999993e-05
557,-9.976,7.2,-10.896,8.096,-2.149999999999998e-05
558,-9.628,7.28,-10.832,8.096,-2.099999999999997e-05
559,-9.976,7.44,-10.896,8.0256,-2.050000000000001e-05
560,-9.976,7.28,-10.832,8.096,-1.9999999999999998e-05
561,-9.628,7.44,-10.904,8.0256,-1.9499999999999986e-05
562,-9.976,7.44,-10.832,8.0256,-1.8999999999999974e-05
563,-9.628,7.36,-10.904,8.096,-1.8499999999999962e-05
564,-9.628,7.36,-10.832,8.0256,-1.8000000000000004e-05
565,-9.976,7.5200000000000005,-10.904,8.096,-1.749999999999999e-05
566,-9.628,7.5200000000000005,-10.832,8.0256,-1.699999999999998e-05
567,-9.976,7.36,-10.896,8.096,-1.6499999999999967e-05
568,-9.860000000000001,7.44,-10.824,8.0256,-1.600000000000001e-05
569,-9.628,7.6000000000000005,-10.904,8.096,-1.5499999999999997e-05
570,-9.628,7.6000000000000005,-10.832,8.096,-1.4999999999999985e-05
571,-9.976,7.44,-10.904,8.0256,-1.4499999999999973e-05
572,-9.976,7.6000000000000005,-10.824,8.0256,-1.399999999999996e-05
573,-9.512,7.5200000000000005,-10.904,8.096,-1.3500000000000003e-05
574,-9.628,7.5200000000000005,-10.904,8.096,-1.299999999999999e-05
575,-9.976,7.68,-10.832,8.0256,-1.2499999999999979e-05
576,-9.628,7.68,-10.832,8.096,-1.1999999999999966e-05
577,-9.976,7.5200000000000005,-10.904,8.0256,-1.1500000000000008e-05
578,-9.628,7.6000000000000005,-10.904,8.096,-1.0999999999999996e-05
579,-9.976,7.76,-10.824,7.9552000000000005,-1.0499999999999984e-05
580,-9.628,7.6000000000000005,-10.832,8.0256,-9.999999999999972e-06
581,-9.976,7.84,-10.912,8.166400000000001,-9.49999999999996e-06
582,-9.860000000000001,7.76,-10.904,8.096,-9.000000000000002e-06
583,-9.512,7.84,-10.824,8.0256,-8.49999999999999e-06
584,-9.860000000000001,7.76,-10.904,8.0256,-7.999999999999978e-06
585,-9.512,7.92,-10.808,8.096,-7.4999999999999655e-06
586,-9.860000000000001,7.76,-10.944,8.096,-7.0000000000000075e-06
587,-9.512,7.92,-10.784,8.0256,-6.499999999999995e-06
588,-9.860000000000001,7.84,-10.832,8.096,-5.999999999999983e-06
589,-9.512,7.92,-10.904,8.0256,-5.499999999999971e-06
590,-9.860000000000001,7.84,-10.896,8.0256,-5.000000000000013e-06
591,-9.512,8.0,-10.816,8.096,-4.500000000000001e-06
592,-9.512,8.0,-10.904,8.096,-3.999999999999989e-06
593,-9.976,7.84,-10.824,8.0256,-3.4999999999999767e-06
594,-9.860000000000001,7.92,-10.832,8.096,-2.9999999999999645e-06
595,-9.512,8.08,-10.904,8.0256,-2.5000000000000066e-06
596,-9.860000000000001,7.92,-10.832,8.096,-1.9999999999999944e-06
597,-9.512,8.08,-10.904,7.9552000000000005,-1.4999999999999823e-06
598,-9.744,8.0,-10.896,8.166400000000001,-9.9999999999997e-07
599,-3.132,8.16,-10.816,8.0256,-5.000000000000122e-07
600,-3.248,8.08,-10.832,8.096,0.0
601,4.176,-0.8,-10.904,7.9552000000000005,5.000000000000122e-07
602,-3.016,-0.32,-10.832,8.0256,1.0000000000000243e-06
603,-9.976,0.48,-10.904,8.096,1.5000000000000365e-06
604,-9.628,0.32,-10.832,8.0256,1.9999999999999944e-06
605,-9.976,0.48,-10.904,8.096,2.5000000000000066e-06
606,-9.628,0.4,-10.832,8.096,3.0000000000000187e-06
607,-9.976,0.56,-10.904,8.0256,3.500000000000031e-06
608,-9.976,0.56,-10.896,8.096,3.999999999999989e-06
609,-9.628,0.4,-10.816,8.0256,4.500000000000001e-06
610,-9.628,0.48,-10.832,8.0256,5.000000000000013e-06
611,-9.976,0.72,-10.896,8.096,5.500000000000025e-06
612,-9.628,0.64,-10.896,8.096,6.000000000000037e-06
613,-9.976,0.72,-10.824,8.0256,6.499999999999995e-06
614,-9.628,0.64,-10.928,8.096,7.0000000000000075e-06
615,-9.976,0.8,-10.808,8.0256,7.50000000000002e-06
616,-9.628,0.64,-10.912,7.9552000000000005,8.000000000000032e-06
617,-9.976,0.8,-10.816,8.166400000000001,8.49999999999999e-06
618,-9.512,0.72,-10.904,8.0256,9.000000000000002e-06
619,-9.976,0.8,-10.816,8.096,9.500000000000014e-06
620,-9.628,0.72,-10.904,8.0256,1.0000000000000026e-05
621,-9.976,0.88,-10.816,8.096,1.0500000000000038e-05
622,-9.628,0.96,-10.952,8.096,1.0999999999999996e-05
623,-9.976,0.72,-10.792,8.0256,1.1500000000000008e-05
624,-9.628,0.8,-10.832,8.0256,1.200000000000002e-05
625,-9.976,0.96,-10.904,8.096,1.2500000000000033e-05
626,-9.628,0.96,-10.904,8.0256,1.299999999999999e-05
627,-9.976,0.8,-10.824,8.096,1.3500000000000003e-05
628,-9.976,0.88,-10.904,8.0256,1.4000000000000015e-05
629,-9.628,1.04,-10.832,8.096,1.4500000000000027e-05
630,-9.628,0.88,-10.824,8.0256,1.4999999999999985e-05
631,-9.976,1.04,-10.904,8.096,1.5499999999999997e-05
632,-9.976,1.04,-10.832,8.096,1.600000000000001e-05
633,-9.512,0.96,-10.904,8.0256,1.650000000000002e-05
634,-9.976,0.96,-10.832,8.096,1.7000000000000034e-05
635,-9.512,1.12,-10.904,8.0256,1.749999999999999e-05
636,-9.628,1.04,-10.824,8.096,1.8000000000000004e-05
637,-9.976,1.12,-10.904,8.0256,1.8500000000000016e-05
638,-9.628,1.04,-10.912,8.096,1.9000000000000028e-05
639,-9.976,1.2,-10.824,8.0256,1.9499999999999986e-05
640,-9.628,1.2,-10.896,8.096,1.9999999999999998e-05
641,-9.976,1.04,-10.816,8.0256,2.050000000000001e-05
642,-9.976,1.12,-10.832,8.096,2.1000000000000023e-05
643,-9.628,1.2,-10.904,8.0256,2.1500000000000035e-05
644,-9.976,1.12,-10.904,8.0256,2.1999999999999993e-05
645,-9.628,1.36,-10.824,8.096,2.2500000000000005e-05
646,-9.628,1.28,-10.832,8.0256,2.3000000000000017e-05
647,-9.976,1.36,-10.896,8.096,2.350000000000003e-05
648,-9.628,1.28,-10.896,8.096,2.3999999999999987e-05
649,-9.976,1.44,-10.832,8.0256,2.45e-05
650,-9.628,1.28,-10.832,8.0256,2.500000000000001e-05
651,-9.976,1.44,-10.904,8.096,2.5500000000000024e-05
652,-9.976,1.36,-10.904,8.096,2.6000000000000036e-05
653,-9.628,1.52,-10.816,8.0256,2.6499999999999994e-05
654,-9.628,1.36,-10.912,7.9552000000000005,2.7000000000000006e-05
655,-9.976,1.52,-10.832,8.166400000000001,2.7500000000000018e-05
656,-9.628,1.44,-10.904,8.0256,2.800000000000003e-05
657,-9.976,1.52,-10.816,8.096,2.8499999999999988e-05
658,-9.628,1.44,-10.896,8.096,2.9e-05
659,-9.976,1.6,-10.824,8.0256,2.9500000000000012e-05
660,-9.628,1.6,-10.952,8.096,3.0000000000000024e-05
661,-9.976,1.44,-10.784,8.0256,3.0500000000000037e-05
662,-9.628,1.6,-10.832,8.096,3.0999999999999995e-05
663,-9.976,1.52,-10.912,8.0256,3.150000000000001e-05
664,-9.628,1.52,-10.816,8.0256,3.200000000000002e-05
665,-9.976,1.68,-10.912,8.096,3.250000000000003e-05
666,-9.628,1.68,-10.832,8.0256,3.299999999999999e-05
667,-9.976,1.6,-10.904,8.096,3.35e-05
668,-9.860000000000001,1.6,-10.832,8.0256,3.400000000000001e-05
669,-9.628,1.76,-10.904,8.096,3.4500000000000025e-05
670,-9.512,1.76,-10.832,8.0256,3.500000000000004e-05
671,-9.976,1.68,-10.896,8.166400000000001,3.5499999999999996e-05
672,-9.628,1.68,-10.824,8.096,3.600000000000001e-05
673,-9.976,1.84,-10.904,8.0256,3.650000000000002e-05
674,-9.628,1.84,-10.904,8.096,3.700000000000003e-05
675,-9.976,1.68,-10.824,8.0256,3.749999999999999e-05
676,-9.628,1.76,-10.912,8.0256,3.8e-05
677,-9.976,1.92,-10.824,8.096,3.8500000000000014e-05
678,-9.628,1.76,-10.816,8.0256,3.9000000000000026e-05
679,-9.976,2.0,-10.904,8.096,3.9499999999999984e-05
680,-9.628,1.92,-10.832,8.096,3.9999999999999996e-05
681,-9.976,2.0,-10.896,8.0256,4.050000000000001e-05
682,-9.976,1.92,-10.816,8.0256,4.100000000000002e-05
683,-9.628,2.08,-10.912,8.096,4.150000000000003e-05
684,-9.628,1.92,-10.832,8.0256,4.199999999999999e-05
685,-9.976,2.08,-10.904,8.096,4.25e-05
686,-9.628,2.0,-10.824,8.0256,4.3000000000000015e-05
687,-9.976,2.08,-10.904,8.096,4.350000000000003e-05
688,-9.628,2.0,-10.896,8.096,4.3999999999999985e-05
689,-9.976,2.16,-10.816,8.0256,4.45e-05
690,-9.628,2.16,-10.832,8.096,4.500000000000001e-05
691,-9.976,2.08,-10.904,8.0256,4.550000000000002e-05
692,-9.628,2.08,-10.832,7.9552000000000005,4.6000000000000034e-05
693,-9.976,2.24,-10.896,8.166400000000001,4.649999999999999e-05
694,-9.976,2.08,-10.832,8.096,4.7000000000000004e-05
695,-9.628,2.24,-10.904,8.0256,4.7500000000000016e-05
696,-9.628,2.16,-10.816,8.0256,4.800000000000003e-05
697,-9.976,2.32,-10.896,8.096,4.8499999999999986e-05
698,-9.976,2.16,-10.936,8.0256,4.9e-05
699,-9.512,2.32,-10.768,8.096,4.950000000000001e-05
700,-9.628,2.32,-10.92,8.096,5.000000000000002e-05
701,-9.976,2.24,-10.824,8.0256,5.0500000000000035e-05
702,-9.628,2.24,-10.904,8.0256,5.099999999999999e-05
703,-9.976,2.4,-10.824,8.096,5.1500000000000005e-05
704,-9.628,2.4,-10.832,8.096,5.200000000000002e-05
705,-9.976,2.24,-10.904,8.0256,5.250000000000003e-05
706,-9.628,2.32,-10.832,8.096,5.299999999999999e-05
707,-9.976,2.4,-10.904,8.0256,5.35e-05
708,-9.976,2.32,-10.832,8.0256,5.400000000000001e-05
709,-9.628,2.48,-10.904,8.096,5.4500000000000024e-05
710,-9.628,2.48,-10.904,8.096,5.5000000000000036e-05
711,-9.976,2.4,-10.824,8.0256,5.5499999999999994e-05
712,-9.976,2.4,-10.904,8.0256,5.6000000000000006e-05
713,-9.628,2.64,-10.824,8.096,5.650000000000002e-05
714,-9.628,2.64,-10.896,8.0256,5.700000000000003e-05
715,-9.976,2.4,-10.824,8.096,5.749999999999999e-05
716,-9.628,2.56,-10.896,8.0256,5.8e-05
717,-9.976,2.64,-10.832,8.096,5.850000000000001e-05
718,-9.628,2.56,-10.832,8.0256,5.9000000000000025e-05
719,-9.976,2.72,-10.904,8.096,5.950000000000004e-05
720,-9.976,2.72,-10.904,8.096,5.9999999999999995e-05
721,-9.512,2.56,-10.824,8.0256,6.050000000000001e-05
722,-9.628,2.64,-10.896,8.0256,6.100000000000002e-05
723,-9.976,2.8000000000000003,-10.824,8.096,6.150000000000003e-05
724,-9.976,2.8000000000000003,-10.904,8.096,6.199999999999999e-05
725,-9.512,2.64,-10.824,8.0256,6.25e-05
726,-9.976,2.8000000000000003,-10.832,8.096,6.300000000000001e-05
727,-9.628,2.72,-10.912,8.0256,6.350000000000003e-05
728,-9.976,2.72,-10.832,7.9552000000000005,6.399999999999998e-05
729,-9.628,2.88,-10.904,8.166400000000001,6.45e-05
730,-9.976,2.8000000000000003,-10.832,8.0256,6.500000000000001e-05
731,-9.628,2.88,-10.904,8.166400000000001,6.550000000000002e-05
732,-9.628,2.8000000000000003,-10.832,8.0256,6.600000000000003e-05
733,-9.976,2.96,-10.896,8.096,6.649999999999999e-05
734,-9.628,2.96,-10.808,8.0256,6.7e-05
735,-9.976,2.8000000000000003,-10.944,8.096,6.750000000000001e-05
736,-9.628,2.96,-10.776,8.096,6.800000000000003e-05
737,-9.976,2.88,-10.928,8.0256,6.849999999999998e-05
738,-9.512,2.88,-10.824,8.0256,6.9e-05
739,-9.976,3.04,-10.904,8.096,6.950000000000001e-05
740,-9.628,3.04,-10.824,8.0256,7.000000000000002e-05
741,-9.976,2.96,-10.904,8.096,7.050000000000003e-05
742,-9.628,2.96,-10.816,8.096,7.099999999999999e-05
743,-9.976,3.12,-10.912,8.0256,7.15e-05
744,-9.628,3.12,-10.832,8.096,7.200000000000002e-05
745,-9.976,2.96,-10.904,8.0256,7.250000000000003e-05
746,-9.628,3.04,-10.832,8.0256,7.299999999999999e-05
747,-9.976,3.2,-10.904,8.096,7.35e-05
748,-9.628,3.04,-10.904,8.0256,7.400000000000001e-05
749,-9.976,3.2800000000000002,-10.824,8.096,7.450000000000002e-05
750,-9.628,3.2,-10.832,8.0256,7.500000000000003e-05
751,-9.976,3.2800000000000002,-10.896,8.096,7.549999999999999e-05
752,-9.628,3.2,-10.896,8.0256,7.6e-05
753,-9.976,3.36,-10.832,8.096,7.650000000000002e-05
754,-9.628,3.2,-10.896,8.0256,7.700000000000003e-05
755,-9.976,3.36,-10.832,8.096,7.749999999999999e-05
756,-9.628,3.2800000000000002,-10.904,8.096,7.8e-05
757,-9.976,3.36,-10.832,8.0256,7.850000000000001e-05
758,-9.628,3.2800000000000002,-10.832,8.0256,7.900000000000002e-05
759,-9.976,3.44,-10.904,8.096,7.950000000000004e-05
760,-9.628,3.44,-10.832,8.096,7.999999999999999e-05
761,-9.976,3.36,-10.904,8.0256,8.05e-05
762,-9.976,3.36,-10.824,8.0256,8.100000000000002e-05
763,-9.628,3.52,-10.92,8.096,8.150000000000003e-05
764,-9.628,3.52,-10.832,8.0256,8.199999999999999e-05
765,-9.976,3.36,-10.904,8.096,8.25e-05
766,-9.628,3.44,-10.832,7.9552000000000005,8.300000000000001e-05
767,-9.976,3.52,-10.904,8.166400000000001,8.350000000000002e-05
768,-9.628,3.44,-10.832,8.0256,8.400000000000004e-05
769,-9.976,3.6,-10.896,8.096,8.45e-05
770,-9.628,3.52,-10.904,8.0256,8.5e-05
771,-9.976,3.6,-10.824,8.096,8.550000000000002e-05
772,-9.628,3.52,-10.944,8.0256,8.600000000000003e-05
773,-9.976,3.68,-10.776,8.096,8.649999999999999e-05
774,-9.628,3.68,-10.904,8.0256,8.7e-05
775,-9.976,3.52,-10.824,8.096,8.750000000000001e-05
776,-9.976,3.6,-10.832,8.0256,8.800000000000002e-05
777,-9.628,3.7600000000000002,-10.912,8.096,8.849999999999998e-05
778,-9.628,3.6,-10.904,8.0256,8.9e-05
779,-9.976,3.7600000000000002,-10.824,8.096,8.950000000000001e-05
780,-9.976,3.7600000000000002,-10.816,8.096,9.000000000000002e-05
781,-9.628,3.68,-10.904,8.0256,9.050000000000003e-05
782,-9.628,3.68,-10.904,8.096,9.099999999999999e-05
783,-9.976,3.92,-10.832,8.0256,9.15e-05
784,-9.628,3.92,-10.824,8.0256,9.200000000000001e-05
785,-9.976,3.68,-10.912,8.096,9.250000000000003e-05
786,-9.976,3.84,-10.904,8.0256,9.299999999999998e-05
787,-9.512,3.92,-10.816,8.096,9.35e-05
788,-9.976,3.84,-10.832,8.0256,9.400000000000001e-05
789,-9.512,4.0,-10.904,8.096,9.450000000000002e-05
790,-9.628,4.0,-10.824,8.096,9.500000000000003e-05
791,-9.976,3.92,-10.904,8.0256,9.549999999999999e-05
792,-9.628,3.92,-10.824,8.096,9.6e-05
793,-9.976,4.08,-10.912,8.0256,9.650000000000001e-05
794,-9.976,3.92,-10.904,8.096,9.700000000000003e-05
795,-9.628,4.08,-10.824,8.0256,9.749999999999998e-05
796,-9.628,4.0,-10.832,8.0256,9.8e-05
797,-9.976,4.08,-10.904,8.096,9.850000000000001e-05
798,-9.628,4.0,-10.808,8.0256,9.900000000000002e-05
799,-9.976,4.16,-10.912,8.096,9.950000000000003e-05
800,-9.628,4.08,-10.832,8.096,9.999999999999999e-05
801,-9.976,4.16,-10.904,8.0256,0.0001005
802,-9.628,4.08,-10.824,8.096,0.00010100000000000002
803,-9.976,4.24,-10.896,8.0256,0.00010150000000000003
804,-9.628,4.24,-10.824,7.9552000000000005,0.00010199999999999999
805,-9.976,4.08,-10.896,8.166400000000001,0.0001025
806,-9.512,4.16,-10.832,8.0256,0.00010300000000000001
807,-9.976,4.32,-10.896,8.096,0.00010350000000000002
808,-9.628,4.16,-10.832,8.166400000000001,0.00010400000000000003
809,-9.976,4.32,-10.896,7.9552000000000005,0.00010449999999999999
810,-9.976,4.16,-10.936,8.0256,0.000105
811,-9.628,4.4,-10.784,8.096,0.00010550000000000002
812,-9.628,4.24,-10.832,8.096,0.00010600000000000003
813,-9.976,4.4,-10.904,8.0256,0.00010649999999999999
814,-9.628,4.4,-10.832,8.096,0.000107
815,-9.976,4.24,-10.912,8.0256,0.00010750000000000001
816,-9.976,4.4,-10.824,8.0256,0.00010800000000000002
817,-9.628,4.32,-10.904,8.096,0.00010849999999999998
818,-9.628,4.32,-10.832,8.096,0.00010899999999999999
819,-9.976,4.5600000000000005,-10.904,8.0256,0.0001095
820,-9.512,4.48,-10.832,8.096,0.00011000000000000002
821,-9.976,4.5600000000000005,-10.896,8.0256,0.00011050000000000003
822,-9.628,4.48,-10.832,8.0256,0.00011099999999999999
823,-9.976,4.64,-10.904,8.096,0.0001115
824,-9.976,4.48,-10.832,8.0256,0.00011200000000000001
825,-9.512,4.64,-10.904,8.096,0.00011250000000000002
826,-9.628,4.5600000000000005,-10.824,8.0256,0.00011299999999999998
827,-9.976,4.64,-10.904,8.096,0.0001135
828,-9.628,4.5600000000000005,-10.912,8.096,0.000114
829,-9.976,4.72,-10.816,8.0256,0.00011450000000000002
830,-9.976,4.72,-10.832,8.0256,0.00011500000000000003
831,-9.628,4.64,-10.904,8.096,0.00011549999999999999
832,-9.976,4.64,-10.824,8.0256,0.000116
833,-9.628,4.8,-10.904,8.096,0.00011650000000000001
834,-9.628,4.8,-10.824,8.096,0.00011700000000000002
835,-9.976,4.64,-10.928,8.0256,0.00011749999999999998
836,-9.512,4.72,-10.824,8.096,0.000118
837,-9.976,4.8,-10.904,8.0256,0.00011850000000000001
838,-9.628,4.72,-10.832,8.096,0.00011900000000000002
839,-9.976,4.88,-10.896,8.0256,0.00011950000000000003
840,-9.628,4.88,-10.824,8.0256,0.00011999999999999999
841,-9.976,4.72,-10.904,8.096,0.0001205
842,-9.628,4.8,-10.816,8.166400000000001,0.00012100000000000001
843,-9.976,4.96,-10.896,7.9552000000000005,0.00012150000000000003
844,-9.628,4.8,-10.832,8.0256,0.00012199999999999998
845,-9.976,4.96,-10.904,8.096,0.0001225
846,-9.976,4.88,-10.832,8.0256,0.000123
847,-9.628,5.04,-10.904,8.166400000000001,0.00012350000000000002
848,-9.628,4.88,-10.952,8.0256,0.00012400000000000003
849,-9.976,5.04,-10.792,8.096,0.0001245
850,-9.976,5.04,-10.832,8.096,0.000125
851,-9.628,4.96,-10.904,8.0256,0.00012550000000000001
852,-9.628,4.96,-10.904,8.096,0.00012600000000000003
853,-9.976,5.12,-10.824,8.0256,0.00012649999999999998
854,-9.628,4.96,-10.824,8.0256,0.000127
855,-9.976,5.12,-10.904,8.096,0.0001275
856,-9.628,5.12,-10.904,8.0256,0.00012800000000000002
857,-9.976,5.12,-10.824,8.096,0.00012850000000000003
858,-9.628,5.12,-10.816,8.096,0.000129
859,-9.976,5.28,-10.904,8.0256,0.0001295
860,-9.976,5.28,-10.832,8.0256,0.00013000000000000002
861,-9.628,5.12,-10.896,8.096,0.00013050000000000003
862,-9.628,5.2,-10.832,8.096,0.00013099999999999999
863,-9.976,5.28,-10.896,8.0256,0.0001315
864,-9.976,5.2,-10.832,8.096,0.000132
865,-9.628,5.36,-10.904,8.0256,0.00013250000000000002
866,-9.976,5.28,-10.896,8.0256,0.00013299999999999998
867,-9.628,5.36,-10.832,8.096,0.0001335
868,-9.628,5.28,-10.896,8.096,0.000134
869,-9.976,5.44,-10.832,8.0256,0.00013450000000000002
870,-9.628,5.36,-10.904,8.096,0.00013500000000000003
871,-9.976,5.44,-10.816,8.0256,0.0001355
872,-9.628,5.36,-10.928,8.096,0.000136
873,-9.976,5.5200000000000005,-10.824,8.0256,0.0001365
874,-9.628,5.36,-10.888,8.096,0.00013700000000000002
875,-9.976,5.5200000000000005,-10.816,8.0256,0.00013749999999999998
876,-9.628,5.5200000000000005,-10.832,8.0256,0.000138
877,-9.976,5.44,-10.904,8.096,0.0001385
878,-9.628,5.44,-10.832,7.9552000000000005,0.00013900000000000002
879,-9.976,5.6000000000000005,-10.904,8.166400000000001,0.00013950000000000003
