,CHAN1,CHAN2,CHAN3,CHAN4,time
447,-9.68,1.3199999999999998,-10.904,4.08,-7.649999999999999e-05
448,-9.68,1.29,-10.904,3.92,-7.599999999999998e-05
449,-9.84,1.3499999999999999,-10.824,4.08,-7.549999999999999e-05
450,-9.68,1.3199999999999998,-10.888,4.08,-7.499999999999998e-05
451,-9.84,1.38,-10.832,3.92,-7.45e-05
452,-9.84,1.3499999999999999,-10.888,3.92,-7.399999999999998e-05
453,-9.68,1.44,-10.832,4.08,-7.349999999999997e-05
454,-9.84,1.41,-10.888,3.92,-7.299999999999999e-05
455,-9.68,1.47,-10.816,4.08,-7.249999999999997e-05
456,-9.84,1.44,-10.832,3.92,-7.199999999999999e-05
457,-9.68,1.5,-10.896,4.08,-7.149999999999998e-05
458,-9.68,1.47,-10.824,3.92,-7.099999999999999e-05
459,-9.84,1.53,-10.904,4.08,-7.049999999999998e-05
460,-9.84,1.5,-10.896,3.92,-7e-05
461,-9.68,1.56,-10.832,4.08,-6.949999999999998e-05
462,-9.68,1.53,-10.832,3.92,-6.9e-05
463,-9.84,1.6199999999999999,-10.944,4.08,-6.849999999999998e-05
464,-9.84,1.5899999999999999,-10.784,3.92,-6.799999999999997e-05
465,-9.68,1.65,-10.944,4.08,-6.749999999999999e-05
466,-9.68,1.6199999999999999,-10.832,3.92,-6.699999999999998e-05
467,-9.84,1.68,-10.896,4.08,-6.649999999999999e-05
468,-9.84,1.5899999999999999,-10.824,3.92,-6.599999999999998e-05
469,-9.68,1.74,-10.912,4.08,-6.549999999999999e-05
470,-9.84,1.68,-10.896,3.92,-6.499999999999998e-05
471,-9.68,1.74,-10.824,4.08,-6.45e-05
472,-9.84,1.74,-10.832,3.92,-6.399999999999998e-05
473,-9.68,1.7999999999999998,-10.896,4.08,-6.349999999999997e-05
474,-9.68,1.77,-10.832,3.92,-6.299999999999999e-05
475,-9.84,1.8299999999999998,-10.896,4.08,-6.249999999999997e-05
476,-9.68,1.77,-10.888,3.92,-6.199999999999999e-05
477,-9.84,1.8599999999999999,-10.832,4.08,-6.149999999999998e-05
478,-9.68,1.8299999999999998,-10.832,3.92,-6.099999999999999e-05
479,-9.84,1.89,-10.896,4.08,-6.049999999999998e-05
480,-9.68,1.8299999999999998,-10.832,4.08,-5.9999999999999995e-05
481,-9.84,1.95,-10.896,3.92,-5.949999999999998e-05
482,-9.68,1.92,-10.896,3.92,-5.9e-05
483,-9.84,1.98,-10.832,4.08,-5.8499999999999985e-05
484,-9.68,1.95,-10.896,4.08,-5.799999999999997e-05
485,-9.84,2.01,-10.832,3.92,-5.749999999999999e-05
486,-9.84,1.98,-10.832,3.92,-5.6999999999999976e-05
487,-9.68,2.04,-10.896,4.08,-5.649999999999999e-05
488,-9.84,2.01,-10.888,4.08,-5.599999999999998e-05
489,-9.68,2.07,-10.824,3.92,-5.5499999999999994e-05
490,-9.68,2.04,-10.904,3.92,-5.499999999999998e-05
491,-9.84,2.13,-10.816,4.08,-5.449999999999997e-05
492,-9.84,2.1,-10.888,3.92,-5.400000000000001e-05
493,-9.68,2.16,-10.832,4.08,-5.35e-05
494,-9.68,2.13,-10.896,4.08,-5.299999999999999e-05
495,-9.84,2.19,-10.824,3.92,-5.2499999999999975e-05
496,-9.68,2.16,-10.824,3.92,-5.199999999999996e-05
497,-9.84,2.2199999999999998,-10.912,4.08,-5.1500000000000005e-05
498,-9.68,2.16,-10.896,3.92,-5.099999999999999e-05
499,-9.84,2.28,-10.824,4.08,-5.049999999999998e-05
500,-9.84,2.2199999999999998,-10.952,3.92,-4.999999999999997e-05
501,-9.68,2.31,-10.784,4.08,-4.950000000000001e-05
502,-9.84,2.28,-10.816,4.08,-4.9e-05
503,-9.68,2.34,-10.896,3.92,-4.8499999999999986e-05
504,-9.68,2.28,-10.832,3.92,-4.7999999999999974e-05
505,-9.84,2.4299999999999997,-10.904,4.08,-4.749999999999996e-05
506,-9.84,2.4,-10.912,4.08,-4.7000000000000004e-05
507,-9.68,2.31,-10.832,3.92,-4.649999999999999e-05
508,-9.68,2.34,-10.832,3.92,-4.599999999999998e-05
509,-9.84,2.46,-10.896,4.08,-4.549999999999997e-05
510,-9.68,2.4,-10.896,4.08,-4.500000000000001e-05
511,-9.84,2.4899999999999998,-10.832,3.92,-4.45e-05
512,-9.68,2.4299999999999997,-10.832,3.92,-4.3999999999999985e-05
513,-9.84,2.52,-10.896,4.08,-4.349999999999997e-05
514,-9.84,2.46,-10.888,4.08,-4.299999999999996e-05
515,-9.68,2.55,-10.824,3.92,-4.25e-05
516,-9.84,2.4899999999999998,-10.896,3.92,-4.199999999999999e-05
517,-9.68,2.58,-10.832,4.08,-4.149999999999998e-05
518,-9.84,2.58,-10.832,3.92,-4.0999999999999967e-05
519,-9.68,2.6399999999999997,-10.896,4.08,-4.050000000000001e-05
520,-9.68,2.58,-10.888,3.92,-3.9999999999999996e-05
521,-9.84,2.67,-10.832,4.08,-3.9499999999999984e-05
522,-9.68,2.61,-10.832,3.92,-3.899999999999997e-05
523,-9.84,2.6999999999999997,-10.888,4.08,-3.849999999999996e-05
524,-9.84,2.6399999999999997,-10.832,4.08,-3.8e-05
525,-9.68,2.73,-10.904,3.92,-3.749999999999999e-05
526,-9.68,2.67,-10.904,4.08,-3.699999999999998e-05
527,-9.84,2.79,-10.824,3.92,-3.6499999999999966e-05
528,-9.68,2.73,-10.832,3.92,-3.600000000000001e-05
529,-9.84,2.82,-10.896,4.08,-3.5499999999999996e-05
530,-9.68,2.76,-10.824,4.08,-3.499999999999998e-05
531,-9.84,2.85,-10.912,3.92,-3.449999999999997e-05
532,-9.84,2.79,-10.904,3.92,-3.399999999999996e-05
533,-9.68,2.88,-10.824,4.08,-3.35e-05
534,-9.84,2.82,-10.824,3.92,-3.299999999999999e-05
535,-9.68,2.9099999999999997,-10.904,4.08,-3.249999999999998e-05
536,-9.68,2.85,-10.896,4.08,-3.1999999999999965e-05
537,-9.84,2.9699999999999998,-10.824,3.92,-3.150000000000001e-05
538,-9.84,2.88,-10.936,3.92,-3.0999999999999995e-05
539,-9.68,3.0,-10.784,4.08,-3.0499999999999982e-05
540,-9.84,2.94,-10.832,4.08,-2.999999999999997e-05
541,-9.68,3.03,-10.896,3.92,-2.9500000000000012e-05
542,-9.84,2.94,-10.904,4.08,-2.9e-05
543,-9.68,3.12,-10.832,3.92,-2.8499999999999988e-05
544,-9.84,3.0,-10.832,3.92,-2.7999999999999976e-05
545,-9.68,3.12,-10.896,4.08,-2.7499999999999964e-05
546,-9.84,3.03,-10.896,3.92,-2.7000000000000006e-05
547,-9.68,3.15,-10.832,4.08,-2.6499999999999994e-05
548,-9.84,3.09,-10.824,4.08,-2.599999999999998e-05
549,-9.68,3.1799999999999997,-10.896,3.92,-2.549999999999997e-05
550,-9.68,3.12,-10.896,3.92,-2.500000000000001e-05
551,-9.84,3.21,-10.832,4.08,-2.45e-05
552,-9.68,3.15,-10.896,4.08,-2.3999999999999987e-05
553,-9.84,3.2399999999999998,-10.832,3.92,-2.3499999999999975e-05
554,-9.68,3.1799999999999997,-10.832,3.92,-2.2999999999999963e-05
555,-9.84,3.3,-10.896,4.08,-2.2500000000000005e-05
556,-9.68,3.21,-10.904,3.92,-2.1999999999999993e-05
557,-9.84,3.33,-10.824,4.08,-2.149999999999998e-05
558,-9.68,3.27,-10.832,3.92,-2.099999999999997e-05
559,-9.84,3.36,-10.904,4.08,-2.050000000000001e-05
560,-9.68,3.3,-10.896,4.08,-1.9999999999999998e-05
561,-9.84,3.3899999999999997,-10.832,3.92,-1.9499999999999986e-05
562,-9.68,3.33,-10.832,4.08,-1.8999999999999974e-05
563,-9.84,3.4499999999999997,-10.896,3.92,-1.8499999999999962e-05
564,-9.68,3.36,-10.832,4.08,-1.8000000000000004e-05
565,-9.84,3.48,-10.896,3.92,-1.749999999999999e-05
566,-9.84,3.42,-10.832,3.92,-1.699999999999998e-05
567,-9.68,3.51,-10.904,4.08,-1.6499999999999967e-05
568,-9.84,3.4499999999999997,-10.824,4.08,-1.600000000000001e-05
569,-9.68,3.51,-10.912,3.92,-1.5499999999999997e-05
570,-9.68,3.48,-10.832,3.92,-1.4999999999999985e-05
571,-9.84,3.57,-10.896,4.08,-1.4499999999999973e-05
572,-9.68,3.51,-10.896,3.92,-1.399999999999996e-05
573,-9.84,3.57,-10.816,4.08,-1.3500000000000003e-05
574,-9.68,3.54,-10.832,4.08,-1.299999999999999e-05
575,-9.84,3.63,-10.904,3.92,-1.2499999999999979e-05
576,-9.68,3.5999999999999996,-10.952,3.92,-1.1999999999999966e-05
577,-9.84,3.6599999999999997,-10.776,4.08,-1.1500000000000008e-05
578,-9.68,3.63,-10.904,4.08,-1.0999999999999996e-05
579,-9.84,3.7199999999999998,-10.824,3.92,-1.0499999999999984e-05
580,-9.68,3.63,-10.832,3.92,-9.999999999999972e-06
581,-9.84,3.75,-10.912,4.08,-9.49999999999996e-06
582,-9.68,3.69,-10.832,3.92,-9.000000000000002e-06
583,-9.76,3.75,-10.904,4.08,-8.49999999999999e-06
584,-9.68,3.7199999999999998,-10.832,3.92,-7.999999999999978e-06
585,-9.76,3.84,-10.896,4.08,-7.4999999999999655e-06
586,-9.76,3.78,-10.832,3.92,-7.0000000000000075e-06
587,-9.6,3.84,-10.904,4.08,-6.499999999999995e-06
588,-9.76,3.81,-10.888,3.92,-5.999999999999983e-06
589,-9.52,3.9,-10.816,4.08,-5.499999999999971e-06
590,-9.76,3.9,-10.832,3.92,-5.000000000000013e-06
591,-9.52,3.84,-10.888,4.08,-4.500000000000001e-06
592,-9.76,3.8699999999999997,-10.832,3.92,-3.999999999999989e-06
593,-9.52,3.96,-10.904,4.08,-3.4999999999999767e-06
594,-9.76,3.9299999999999997,-10.832,4.08,-2.9999999999999645e-06
595,-9.52,3.9899999999999998,-10.904,3.92,-2.5000000000000066e-06
596,-9.6,3.96,-10.832,4.08,-1.9999999999999944e-06
597,-9.44,4.05,-10.904,3.92,-1.4999999999999823e-06
598,-9.52,3.9899999999999998,-10.896,4.08,-9.9999999999997e-07
599,-3.92,4.08,-10.832,3.92,-5.000000000000122e-07
600,-3.92,4.08,-10.888,4.08,0.0
601,3.12,-1.95,-10.832,3.92,5.000000000000122e-07
602,-1.92,-1.95,-10.808,3.92,1.0000000000000243e-06
603,-10.4,2.67,-10.904,4.08,1.5000000000000365e-06
604,-10.0,0.51,-10.832,4.08,1.9999999999999944e-06
605,-9.68,0.36,-10.912,3.92,2.5000000000000066e-06
606,-9.68,0.44999999999999996,-10.888,4.08,3.0000000000000187e-06
607,-9.84,0.51,-10.832,3.92,3.500000000000031e-06
608,-9.84,0.48,-10.832,4.08,3.999999999999989e-06
609,-9.68,0.57,-10.896,3.92,4.500000000000001e-06
610,-9.84,0.51,-10.888,3.92,5.000000000000013e-06
611,-9.68,0.63,-10.832,4.08,5.500000000000025e-06
612,-9.68,0.57,-10.792,3.92,6.000000000000037e-06
613,-9.84,0.6599999999999999,-10.952,4.08,6.499999999999995e-06
614,-9.68,0.6,-10.816,3.92,7.0000000000000075e-06
615,-9.84,0.69,-10.92,4.08,7.50000000000002e-06
616,-9.84,0.63,-10.832,4.08,8.000000000000032e-06
617,-9.68,0.72,-10.896,3.92,8.49999999999999e-06
618,-9.84,0.6599999999999999,-10.912,3.92,9.000000000000002e-06
619,-9.68,0.78,-10.824,4.08,9.500000000000014e-06
620,-9.84,0.69,-10.904,3.92,1.0000000000000026e-05
621,-9.68,0.8099999999999999,-10.816,4.08,1.0500000000000038e-05
622,-9.84,0.75,-10.832,3.92,1.0999999999999996e-05
623,-9.68,0.84,-10.896,4.08,1.1500000000000008e-05
624,-9.84,0.78,-10.832,3.92,1.200000000000002e-05
625,-9.68,0.8999999999999999,-10.896,4.08,1.2500000000000033e-05
626,-9.68,0.8099999999999999,-10.896,3.92,1.299999999999999e-05
627,-9.84,0.8999999999999999,-10.832,4.08,1.3500000000000003e-05
628,-9.84,0.84,-10.904,4.08,1.4000000000000015e-05
629,-9.68,0.96,-10.824,3.92,1.4500000000000027e-05
630,-9.84,0.8999999999999999,-10.904,4.08,1.4999999999999985e-05
631,-9.68,0.99,-10.824,3.92,1.5499999999999997e-05
632,-9.84,0.9299999999999999,-10.896,3.92,1.600000000000001e-05
633,-9.68,1.02,-10.832,4.08,1.650000000000002e-05
634,-9.68,0.96,-10.896,3.92,1.7000000000000034e-05
635,-9.84,1.05,-10.832,4.08,1.749999999999999e-05
636,-9.68,1.02,-10.888,4.08,1.8000000000000004e-05
637,-9.84,1.1099999999999999,-10.832,3.92,1.8500000000000016e-05
638,-9.84,1.02,-10.896,3.92,1.9000000000000028e-05
639,-9.68,1.14,-10.824,4.08,1.9499999999999986e-05
640,-9.68,1.08,-10.808,4.08,1.9999999999999998e-05
641,-9.84,1.17,-10.904,3.92,2.050000000000001e-05
642,-9.68,1.1099999999999999,-10.832,4.08,2.1000000000000023e-05
643,-9.84,1.2,-10.896,3.92,2.1500000000000035e-05
644,-9.84,1.14,-10.832,3.92,2.1999999999999993e-05
645,-9.68,1.23,-10.888,4.08,2.2500000000000005e-05
646,-9.68,1.17,-10.832,3.92,2.3000000000000017e-05
647,-9.84,1.29,-10.896,4.08,2.350000000000003e-05
648,-9.68,1.23,-10.832,3.92,2.3999999999999987e-05
649,-9.84,1.3199999999999998,-10.896,4.08,2.45e-05
650,-9.68,1.26,-10.944,3.92,2.500000000000001e-05
651,-9.84,1.3499999999999999,-10.776,4.08,2.5500000000000024e-05
652,-9.84,1.29,-10.896,3.92,2.6000000000000036e-05
653,-9.68,1.38,-10.832,4.08,2.6499999999999994e-05
654,-9.84,1.3199999999999998,-10.896,3.92,2.7000000000000006e-05
655,-9.68,1.47,-10.832,4.08,2.7500000000000018e-05
656,-9.68,1.3499999999999999,-10.832,3.92,2.800000000000003e-05
657,-9.84,1.47,-10.904,4.08,2.8499999999999988e-05
658,-9.68,1.41,-10.832,3.92,2.9e-05
659,-9.84,1.5,-10.904,4.08,2.9500000000000012e-05
660,-9.68,1.44,-10.904,4.08,3.0000000000000024e-05
661,-9.84,1.53,-10.816,3.92,3.0500000000000037e-05
662,-9.68,1.47,-10.896,4.08,3.0999999999999995e-05
663,-9.84,1.56,-10.824,3.92,3.150000000000001e-05
664,-9.68,1.5,-10.896,3.92,3.200000000000002e-05
665,-9.84,1.6199999999999999,-10.832,4.08,3.250000000000003e-05
666,-9.68,1.53,-10.896,3.92,3.299999999999999e-05
667,-9.84,1.65,-10.824,4.08,3.35e-05
668,-9.68,1.5899999999999999,-10.888,3.92,3.400000000000001e-05
669,-9.84,1.68,-10.824,4.08,3.4500000000000025e-05
670,-9.68,1.6199999999999999,-10.832,3.92,3.500000000000004e-05
671,-9.84,1.71,-10.896,4.08,3.5499999999999996e-05
672,-9.84,1.65,-10.832,4.08,3.600000000000001e-05
673,-9.68,1.74,-10.896,3.92,3.650000000000002e-05
674,-9.68,1.68,-10.904,3.92,3.700000000000003e-05
675,-9.84,1.7999999999999998,-10.824,4.08,3.749999999999999e-05
676,-9.68,1.74,-10.92,4.08,3.8e-05
677,-9.84,1.8299999999999998,-10.816,3.92,3.8500000000000014e-05
678,-9.84,1.77,-10.904,4.08,3.9000000000000026e-05
679,-9.68,1.8599999999999999,-10.832,3.92,3.9499999999999984e-05
680,-9.84,1.7999999999999998,-10.832,3.92,3.9999999999999996e-05
681,-9.68,1.89,-10.896,4.08,4.050000000000001e-05
682,-9.84,1.8299999999999998,-10.832,3.92,4.100000000000002e-05
683,-9.68,1.92,-10.904,4.08,4.150000000000003e-05
684,-9.68,1.8599999999999999,-10.896,4.08,4.199999999999999e-05
685,-9.84,1.98,-10.832,3.92,4.25e-05
686,-9.84,1.92,-10.904,4.08,4.3000000000000015e-05
687,-9.68,2.01,-10.832,3.92,4.350000000000003e-05
688,-9.84,1.95,-10.944,3.92,4.3999999999999985e-05
689,-9.68,2.04,-10.784,4.08,4.45e-05
690,-9.68,1.98,-10.832,3.92,4.500000000000001e-05
691,-9.84,2.07,-10.896,4.08,4.550000000000002e-05
692,-9.68,1.98,-10.896,3.92,4.6000000000000034e-05
693,-9.84,2.16,-10.832,4.08,4.649999999999999e-05
694,-9.68,2.07,-10.832,3.92,4.7000000000000004e-05
695,-9.84,2.16,-10.896,4.08,4.7500000000000016e-05
696,-9.68,2.1,-10.896,3.92,4.800000000000003e-05
697,-9.84,2.19,-10.832,4.08,4.8499999999999986e-05
698,-9.68,2.13,-10.832,3.92,4.9e-05
699,-9.84,2.2199999999999998,-10.904,4.08,4.950000000000001e-05
700,-9.68,2.16,-10.832,3.92,5.000000000000002e-05
701,-9.84,2.28,-10.904,4.08,5.0500000000000035e-05
702,-9.84,2.19,-10.896,3.92,5.099999999999999e-05
703,-9.68,2.31,-10.832,4.08,5.1500000000000005e-05
704,-9.84,2.25,-10.808,4.08,5.200000000000002e-05
705,-9.68,2.34,-10.912,3.92,5.250000000000003e-05
706,-9.84,2.28,-10.904,3.92,5.299999999999999e-05
707,-9.68,2.37,-10.824,4.08,5.35e-05
708,-9.68,2.31,-10.816,3.92,5.400000000000001e-05
709,-9.84,2.4,-10.904,4.08,5.4500000000000024e-05
710,-9.84,2.34,-10.896,3.92,5.5000000000000036e-05
711,-9.68,2.46,-10.824,4.08,5.5499999999999994e-05
712,-9.84,2.37,-10.832,3.92,5.6000000000000006e-05
713,-9.68,2.46,-10.912,4.08,5.650000000000002e-05
714,-9.84,2.4299999999999997,-10.896,3.92,5.700000000000003e-05
715,-9.68,2.52,-10.816,4.08,5.749999999999999e-05
716,-9.84,2.46,-10.832,4.08,5.8e-05
717,-9.68,2.55,-10.904,3.92,5.850000000000001e-05
718,-9.68,2.4899999999999998,-10.832,4.08,5.9000000000000025e-05
719,-9.84,2.58,-10.896,3.92,5.950000000000004e-05
720,-9.84,2.52,-10.896,4.08,5.9999999999999995e-05
721,-9.68,2.61,-10.824,3.92,6.050000000000001e-05
722,-9.84,2.58,-10.832,3.92,6.100000000000002e-05
723,-9.68,2.6399999999999997,-10.904,4.08,6.150000000000003e-05
724,-9.68,2.61,-10.832,3.92,6.199999999999999e-05
725,-9.84,2.6999999999999997,-10.896,4.08,6.25e-05
726,-9.68,2.6399999999999997,-10.944,3.92,6.300000000000001e-05
727,-9.84,2.73,-10.768,4.08,6.350000000000003e-05
728,-9.84,2.67,-10.832,3.92,6.399999999999998e-05
729,-9.68,2.73,-10.904,4.08,6.45e-05
730,-9.68,2.6999999999999997,-10.896,3.92,6.500000000000001e-05
731,-9.84,2.82,-10.824,4.08,6.550000000000002e-05
732,-9.68,2.76,-10.832,4.08,6.600000000000003e-05
733,-9.84,2.85,-10.896,3.92,6.649999999999999e-05
734,-9.84,2.79,-10.832,3.92,6.7e-05
735,-9.68,2.88,-10.888,4.08,6.750000000000001e-05
736,-9.84,2.82,-10.832,3.92,6.800000000000003e-05
737,-9.68,2.9099999999999997,-10.896,4.08,6.849999999999998e-05
738,-9.84,2.85,-10.832,4.08,6.9e-05
739,-9.68,2.94,-10.896,3.92,6.950000000000001e-05
740,-9.84,2.88,-10.896,3.92,7.000000000000002e-05
741,-9.68,2.9699999999999998,-10.832,4.08,7.050000000000003e-05
742,-9.84,2.94,-10.832,3.92,7.099999999999999e-05
743,-9.68,3.0,-10.896,4.08,7.15e-05
744,-9.68,2.9699999999999998,-10.832,4.08,7.200000000000002e-05
745,-9.84,3.03,-10.896,3.92,7.250000000000003e-05
746,-9.84,3.0,-10.824,3.92,7.299999999999999e-05
747,-9.68,3.06,-10.912,4.08,7.35e-05
748,-9.68,3.03,-10.824,4.08,7.400000000000001e-05
749,-9.84,3.12,-10.92,3.92,7.450000000000002e-05
750,-9.84,3.09,-10.904,3.92,7.500000000000003e-05
751,-9.68,3.15,-10.824,4.08,7.549999999999999e-05
752,-9.84,3.12,-10.824,3.92,7.6e-05
753,-9.68,3.21,-10.896,4.08,7.650000000000002e-05
754,-9.84,3.15,-10.832,3.92,7.700000000000003e-05
755,-9.68,3.21,-10.888,4.08,7.749999999999999e-05
756,-9.84,3.1799999999999997,-10.832,3.92,7.8e-05
757,-9.68,3.27,-10.896,4.08,7.850000000000001e-05
758,-9.68,3.21,-10.832,3.92,7.900000000000002e-05
759,-9.84,3.3,-10.896,4.08,7.950000000000004e-05
760,-9.68,3.27,-10.896,4.08,7.999999999999999e-05
761,-9.84,3.33,-10.824,3.92,8.05e-05
762,-9.68,3.3,-10.96,3.92,8.100000000000002e-05
763,-9.84,3.36,-10.776,4.08,8.150000000000003e-05
764,-9.68,3.33,-10.912,3.92,8.199999999999999e-05
765,-9.84,3.3899999999999997,-10.832,4.08,8.25e-05
766,-9.68,3.36,-10.832,3.92,8.300000000000001e-05
767,-9.84,3.4499999999999997,-10.896,4.08,8.350000000000002e-05
768,-9.84,3.51,-10.824,3.92,8.400000000000004e-05
769,-9.68,3.36,-10.896,4.08,8.45e-05
770,-9.68,3.51,-10.896,3.92,8.5e-05
771,-9.84,3.4499999999999997,-10.832,4.08,8.550000000000002e-05
772,-9.68,3.4499999999999997,-10.832,4.08,8.600000000000003e-05
773,-9.84,3.54,-10.888,3.92,8.649999999999999e-05
774,-9.68,3.51,-10.896,3.92,8.7e-05
775,-9.84,3.57,-10.832,4.08,8.750000000000001e-05
776,-9.68,3.51,-10.832,4.08,8.800000000000002e-05
777,-9.84,3.63,-10.896,3.92,8.849999999999998e-05
778,-9.68,3.5999999999999996,-10.896,3.92,8.9e-05
779,-9.84,3.6599999999999997,-10.832,4.08,8.950000000000001e-05
780,-9.68,3.63,-10.896,3.92,9.000000000000002e-05
781,-9.84,3.69,-10.832,4.08,9.050000000000003e-05
782,-9.76,3.63,-10.832,3.92,9.099999999999999e-05
783,-9.68,3.7199999999999998,-10.896,4.08,9.15e-05
784,-9.68,3.69,-10.832,3.92,9.200000000000001e-05
785,-9.76,3.75,-10.896,4.08,9.250000000000003e-05
786,-9.76,3.7199999999999998,-10.912,4.08,9.299999999999998e-05
787,-9.6,3.81,-10.824,3.92,9.35e-05
788,-9.76,3.78,-10.896,3.92,9.400000000000001e-05
789,-9.6,3.84,-10.832,4.08,9.450000000000002e-05
790,-9.76,3.78,-10.912,3.92,9.500000000000003e-05
791,-9.6,3.8699999999999997,-10.808,4.08,9.549999999999999e-05
792,-9.76,3.81,-10.832,3.92,9.6e-05
793,-9.52,3.9,-10.888,4.08,9.650000000000001e-05
794,-9.76,3.8699999999999997,-10.904,3.92,9.700000000000003e-05
795,-9.52,3.96,-10.832,4.08,9.749999999999998e-05
796,-9.76,3.8699999999999997,-10.896,3.92,9.8e-05
797,-9.52,3.9899999999999998,-10.832,4.08,9.850000000000001e-05
798,-9.68,3.9299999999999997,-10.896,3.92,9.900000000000002e-05
799,-9.44,4.02,-10.832,4.08,9.950000000000003e-05
800,-9.6,3.96,-10.944,3.92,9.999999999999999e-05
801,-8.56,4.05,-10.792,4.08,0.0001005
802,-8.56,4.109999999999999,-10.832,4.08,0.00010100000000000002
803,3.04,2.4,-10.896,3.92,0.00010150000000000003
804,3.12,-1.95,-10.904,3.92,0.00010199999999999999
805,-8.24,2.6999999999999997,-10.808,4.08,0.0001025
806,-8.32,1.56,-10.904,4.08,0.00010300000000000001
807,-10.4,0.06,-10.832,3.92,0.00010350000000000002
808,-9.68,0.42,-10.896,3.92,0.00010400000000000003
809,-9.84,0.51,-10.832,4.08,0.00010449999999999999
810,-9.68,0.44999999999999996,-10.896,4.08,0.000105
811,-9.84,0.54,-10.832,3.92,0.00010550000000000002
812,-9.68,0.48,-10.896,3.92,0.00010600000000000003
813,-9.84,0.57,-10.832,4.08,0.00010649999999999999
814,-9.84,0.57,-10.904,3.92,0.000107
815,-9.68,0.63,-10.832,4.08,0.00010750000000000001
816,-9.68,0.6,-10.896,3.92,0.00010800000000000002
817,-9.84,0.6599999999999999,-10.832,4.08,0.00010849999999999998
818,-9.68,0.63,-10.832,3.92,0.00010899999999999999
819,-9.84,0.69,-10.904,4.08,0.0001095
820,-9.68,0.6599999999999999,-10.832,3.92,0.00011000000000000002
821,-9.84,0.72,-10.896,4.08,0.00011050000000000003
822,-9.84,0.69,-10.912,3.92,0.00011099999999999999
823,-9.68,0.78,-10.824,4.08,0.0001115
824,-9.68,0.75,-10.904,4.08,0.00011200000000000001
825,-9.84,0.8099999999999999,-10.832,3.92,0.00011250000000000002
826,-9.68,0.78,-10.832,3.92,0.00011299999999999998
827,-9.84,0.84,-10.888,4.08,0.0001135
828,-9.84,0.8099999999999999,-10.832,3.92,0.000114
829,-9.68,0.87,-10.896,4.08,0.00011450000000000002
830,-9.68,0.84,-10.832,4.08,0.00011500000000000003
831,-9.84,0.9299999999999999,-10.896,3.92,0.00011549999999999999
832,-9.84,0.8999999999999999,-10.912,4.08,0.000116
833,-9.68,0.96,-10.816,3.92,0.00011650000000000001
834,-9.68,0.9299999999999999,-10.832,4.08,0.00011700000000000002
835,-9.84,0.99,-10.896,3.92,0.00011749999999999998
836,-9.84,0.96,-10.832,4.08,0.000118
837,-9.68,1.02,-10.896,3.92,0.00011850000000000001
838,-9.84,0.99,-10.96,3.92,0.00011900000000000002
839,-9.68,1.08,-10.776,4.08,0.00011950000000000003
840,-9.84,1.02,-10.832,4.08,0.00011999999999999999
841,-9.68,1.14,-10.904,3.92,0.0001205
842,-9.84,1.17,-10.832,3.92,0.00012100000000000001
843,-9.68,1.05,-10.904,4.08,0.00012150000000000003
844,-9.84,1.1099999999999999,-10.832,4.08,0.00012199999999999998
845,-9.68,1.17,-10.904,3.92,0.0001225
846,-9.68,1.14,-10.832,3.92,0.000123
847,-9.84,1.2,-10.888,4.08,0.00012350000000000002
848,-9.68,1.17,-10.832,3.92,0.00012400000000000003
849,-9.84,1.23,-10.896,4.08,0.0001245
850,-9.68,1.23,-10.888,3.92,0.000125
851,-9.84,1.3199999999999998,-10.832,4.08,0.00012550000000000001
852,-9.68,1.26,-10.832,3.92,0.00012600000000000003
853,-9.84,1.3199999999999998,-10.896,4.08,0.00012649999999999998
854,-9.68,1.29,-10.896,3.92,0.000127
855,-9.84,1.38,-10.832,4.08,0.0001275
856,-9.68,1.3199999999999998,-10.904,3.92,0.00012800000000000002
857,-9.84,1.38,-10.824,4.08,0.00012850000000000003
858,-9.84,1.3499999999999999,-10.904,3.92,0.000129
859,-9.68,1.44,-10.816,4.08,0.0001295
860,-9.68,1.41,-10.832,4.08,0.00013000000000000002
861,-9.84,1.5,-10.904,3.92,0.00013050000000000003
862,-9.68,1.44,-10.832,3.92,0.00013099999999999999
863,-9.84,1.5,-10.896,4.08,0.0001315
864,-9.68,1.47,-10.896,3.92,0.000132
865,-9.84,1.53,-10.816,4.08,0.00013250000000000002
866,-9.84,1.5,-10.904,3.92,0.00013299999999999998
867,-9.68,1.56,-10.824,4.08,0.0001335
868,-9.84,1.53,-10.888,3.92,0.000134
869,-9.68,1.6199999999999999,-10.832,4.08,0.00013450000000000002
870,-9.84,1.5899999999999999,-10.832,4.08,0.00013500000000000003
871,-9.68,1.65,-10.896,3.92,0.0001355
872,-9.84,1.6199999999999999,-10.832,3.92,0.000136
873,-9.68,1.68,-10.896,4.08,0.0001365
874,-9.68,1.65,-10.96,3.92,0.00013700000000000002
875,-9.84,1.71,-10.792,4.08,0.00013749999999999998
876,-9.68,1.68,-10.936,3.92,0.000138
877,-9.84,1.77,-10.784,4.08,0.0001385
878,-9.68,1.7999999999999998,-10.904,3.92,0.00013900000000000002
879,-9.84,1.71,-10.832,4.08,0.00013950000000000003
880,-9.68,1.71,-10.824,4.08,0.00014
881,-9.84,1.8599999999999999,-10.904,3.92,0.0001405
882,-9.68,1.7999999999999998,-10.832,3.92,0.000141
883,-9.84,1.8599999999999999,-10.896,4.08,0.00014150000000000002
